MOF	LCD	PLD	Vol_ASA	Grav_ASA	Void_fraction
baa+N215+N50+E172+E52	21.70352	17.61651	1193.95	5896.53	0.7769
baa+N292+N267+E53+E176	23.84958	17.87032	1132.65	5791.2	0.77868
baa+N387+N76+E181+E115	17.42301	13.71211	1513.59	5125.92	0.68978
baa+N417+N164+E128+E186	13.04622	9.16623	2212.09	3623.55	0.4898
baa+N420+N184+E89+E99	20.87475	16.05744	1513.13	3796.38	0.64014
baa+N434+N168+E192+E184	16.91591	12.87597	1651.5	5265.66	0.61506
baa+N434+N89+E42+E53	22.81024	16.76133	1365.01	6263.03	0.7368
baa+N435+N601+E96+E158	21.12588	16.5187	1133.11	7236.78	0.78388
baa+N437+N50+E159+E160	22.16667	18.30679	1259.02	6259.55	0.74556
baa+N512+N649+E29+E31	15.55756	12.99616	1618.95	4737.61	0.65712
baa+N597+N461+E226+E226	6.70886	4.28813	1546.35	1481.86	0.09864
baa+N603+N89+E185+E22	15.7234	13.74952	1797.64	3834.78	0.59232
baa+N89+N2+E119+E41	22.36484	17.5966	1194.61	7008.69	0.77004
baa+N91+N161+E179+E82	29.44416	22.56028	910.954	6136.57	0.82596
bab+N115+N215+E177+E29+E105	28.15308	24.9053	1224.11	3887.5	0.74626
bab+N158+N404+E230+E70+E188	44.19984	42.56871	844.377	4894.85	0.80992
bab+N161+N600+E146+E91+E14	33.11403	26.8585	907.109	6667.18	0.817
bab+N164+N393+E50+E194+E150	39.34044	32.72227	704.477	4924.35	0.85552
bab+N164+N393+E90+E184+E33	36.82616	29.80678	1029.58	4651.06	0.77404
bab+N190+N346+E154+E137+E153	32.17514	29.61375	1062.61	5054.35	0.7719
bab+N215+N158+E110+E60+E156	41.84777	38.23047	762.131	5384.24	0.84104
bab+N219+N346+E171+E45+E25	31.8625	28.68845	928.822	4447.89	0.79872
bab+N237+N267+E48+E86+E51	26.84677	21.86046	1147.07	4432.41	0.73588
bab+N237+N520+E48+E121+E118	41.3523	39.03379	709.264	5197.11	0.85464
bab+N282+N700+E78+E67+E178	45.355	38.86116	715.596	4543.66	0.85532
bab+N312+N601+E154+E230+E203	52.00634	44.12898	544.874	6204.74	0.88998
bab+N313+N719+E113+E172+E128	48.31074	42.32341	578.83	6450.67	0.8826
bab+N32+N161+E61+E50+E184	31.86418	26.65469	981.404	4675.11	0.77034
bab+N32+N164+E193+E134+E203	38.35765	32.24894	925.657	5309.16	0.79544
bab+N435+N305+E208+E17+E84	43.11145	36.85827	665.439	4794.92	0.85526
bab+N435+N515+E131+E66+E19	32.60008	28.1984	975.49	5269.23	0.79018
bab+N437+N113+E58+E183+E38	32.12427	28.49284	947.886	4914.68	0.81378
bab+N461+N719+E210+E96+E234	41.75701	39.67779	727.259	6294.0	0.86182
bab+N461+N93+E32+E45+E182	37.41201	33.18533	861.508	5962.25	0.83054
bab+N50+N700+E118+E184+E172	48.15042	43.31037	616.534	4511.93	0.87766
bab+N520+N50+E37+E153+E135	38.61021	34.69543	865.797	6480.32	0.8272
bab+N600+N267+E225+E156+E91	48.49833	43.27237	622.851	6821.94	0.87576
bab+N649+N327+E72+E172+E177	37.20873	32.74115	839.476	2591.95	0.8097
bab+N708+N164+E166+E197+E45	28.73289	24.4609	1183.96	3826.35	0.71724
bab+N93+N115+E35+E104+E67	34.11459	30.40043	816.775	5272.29	0.83242
bac+N156+N385+E101+E51+E25	15.6652	10.74726	2028.18	3824.16	0.53004
bac+N156+N450+E217+E130+E170	25.55185	17.3243	1305.58	6978.47	0.76546
bac+N3+N307+E31+E14+E61	21.54782	17.70324	1536.75	7122.56	0.71562
bac+N492+N3+E52+E42+E17	25.40122	20.03352	1233.07	6647.25	0.7484
bac+N76+N371+E137+E143+E80	26.2971	20.71463	1175.0	5675.32	0.76396
bal+N156+N307+E134+E207+E1	38.42742	30.07108	793.102	6857.72	0.85836
bal+N158+N282+E10+E145+E96	36.85936	34.86151	768.762	6376.08	0.85532
bal+N190+N164+E116+E63+E48	21.85546	17.22231	1574.16	4271.42	0.62894
bal+N2+N307+E67+E178+E15	24.26983	20.33298	1306.7	7147.5	0.75636
bal+N312+N600+E216+E25+E191	29.22334	22.06131	1196.06	5389.85	0.74188
bal+N327+N719+E170+E224+E16	30.86326	26.52092	978.608	4392.04	0.79704
bal+N34+N188+E58+E212+E198	20.94615	14.11457	1654.03	4989.35	0.60518
bal+N385+N600+E218+E111+E122	27.83869	23.24023	1159.59	5801.16	0.75772
bal+N398+N305+E58+E121+E154	31.69214	24.4626	941.929	5744.29	0.8236
bal+N434+N307+E136+E205+E193	25.49143	19.55482	1302.13	4377.62	0.63742
bal+N466+N313+E99+E1+E43	44.97386	37.46314	601.957	7691.16	0.88842
bal+N466+N93+E3+E85+E94	29.65185	24.75538	1256.28	6101.03	0.73928
bal+N520+N307+E40+E136+E151	25.7541	22.02313	1172.51	6858.11	0.7836
bal+N600+N450+E216+E89+E153	22.10864	19.116	1424.29	5370.11	0.67814
bal+N600+N450+E217+E215+E71	23.65955	19.30481	1365.28	6751.16	0.73044
bal+N649+N398+E77+E166+E193	27.26144	22.93508	1181.41	3410.1	0.6431
bal+N68+N52+E26+E203+E183	26.68791	18.04916	1156.17	4276.15	0.74702
bal+N708+N2+E9+E119+E5	31.45513	26.10476	1075.81	6194.18	0.77764
bal+N708+N73+E127+E94+E83	32.09456	24.32029	937.085	5642.22	0.81986
bal+N73+N719+E80+E151+E73	26.09863	20.30084	1329.06	5434.19	0.72144
bao+N218+N158+E86+E1+E212	34.54695	25.81919	864.439	7210.33	0.8331
bao+N256+N184+E80+E173+E132	25.03173	15.02701	1392.96	4634.63	0.69254
bao+N267+N2+E226+E222+E61	36.60444	23.78876	861.887	6962.14	0.8358
bao+N34+N73+E162+E15+E151	24.70468	15.31309	1516.04	4525.08	0.6785
bao+N50+N2+E218+E173+E130	35.24455	22.60943	968.617	6855.87	0.80284
bao+N601+N404+E137+E50+E131	32.07693	18.59567	1251.36	4389.84	0.6968
bao+N76+N385+E137+E150+E106	32.5541	22.27126	1035.34	6129.28	0.79698
bao+N93+N50+E37+E54+E206	36.10024	24.57725	836.744	6155.36	0.84108
bao+N93+N520+E89+E18+E107	23.71198	14.18642	1355.2	5326.69	0.714
bap+N434+N697+E51+E81+E16	29.67253	24.2277	1248.5	4165.53	0.71012
bas+N719+N305+E19+E175+E50	47.8582	23.31701	1043.96	4412.95	0.78022
bay+N115+N39+E65+E204+E16	30.33087	24.08896	1240.83	6984.42	0.7612
bay+N156+N547+E176+E112+E212	25.50212	18.70184	1338.81	4785.78	0.69022
bay+N238+N164+E150+E99+E68	31.11321	23.67788	956.892	5200.29	0.8201
bay+N267+N190+E149+E81+E181	26.9244	18.2811	1271.77	6884.05	0.75566
bay+N435+N3+E192+E82+E137	23.87844	20.98488	1191.12	5146.52	0.72676
bay+N450+N218+E110+E181+E74	33.61243	23.32092	942.126	6095.03	0.81754
bay+N466+N520+E86+E110+E126	35.17305	23.79127	959.798	6386.86	0.81942
bay+N520+N697+E99+E87+E98	32.54802	22.34254	959.586	6140.87	0.8145
bay+N697+N32+E179+E179+E72	27.47417	20.43139	1236.53	5003.23	0.7498
bay+N697+N461+E204+E119+E181	21.81881	15.31448	1650.66	5224.56	0.67412
bay+N719+N492+E203+E162+E105	27.2275	19.1743	1447.49	5711.1	0.71822
bay+N93+N238+E196+E210+E129	33.94008	25.51888	983.794	5979.4	0.81336
baz+N7+N93+E78+E0+E107	36.75541	35.88912	964.54	6013.4	0.78774
bba+N113+N109+E106+E150+E41	24.28073	19.13244	1362.24	5951.63	0.74034
bba+N190+N371+E232+E123+E167	19.9663	14.31038	1519.11	5870.74	0.69052
bba+N215+N708+E222+E77+E69	26.1213	20.72119	1112.35	6391.11	0.78776
bba+N267+N404+E143+E131+E165	24.73987	15.73129	1495.2	4166.85	0.62844
bba+N307+N156+E226+E229+E50	26.76986	17.36913	1292.02	6941.52	0.76084
bba+N346+N388+E103+E63+E190	13.593	9.99992	2242.28	3660.83	0.49614
bba+N371+N719+E184+E229+E217	34.48655	22.2644	917.473	6909.98	0.82394
bba+N435+N115+E218+E48+E76	17.6815	10.68885	1768.34	5831.41	0.6456
bba+N466+N346+E72+E186+E135	22.18682	13.96119	1532.18	4904.37	0.68474
bba+N601+N50+E156+E175+E216	26.52808	15.95422	1173.86	7007.16	0.76378
bba+N7+N434+E32+E18+E73	18.26268	12.73808	1759.49	5630.47	0.64582
bba+N93+N649+E129+E118+E185	24.63463	19.07249	1384.07	4648.73	0.7064
bbb+N156+N708+E163+E130+E151	23.30872	19.3955	1358.72	5578.71	0.7144
bbb+N215+N346+E180+E226+E58	10.84074	7.61665	2382.22	2769.2	0.3287
bbb+N2+N3+E18+E234+E107	29.59824	26.01623	981.448	6486.17	0.79856
bbb+N562+N282+E81+E134+E150	31.10443	20.59103	1048.25	5604.4	0.7844
bbb+N607+N256+E216+E188+E44	30.90358	22.99132	996.303	6129.49	0.80836
bbb+N649+N461+E210+E1+E216	29.02983	24.12445	1064.14	5485.01	0.79114
bbb+N719+N385+E90+E20+E25	33.28781	27.23686	943.789	5487.6	0.8018
bbc+N115+N3+E108+E209+E223	21.28389	18.3507	1263.83	6485.05	0.74852
bbc+N158+N434+E134+E47+E74	34.93399	27.85606	888.541	5242.08	0.82778
bbc+N215+N168+E138+E127+E12	23.72941	15.63539	1296.09	5846.33	0.7189
bbc+N218+N514+E192+E67+E210	18.76409	16.05546	1840.29	5956.13	0.63358
bbc+N237+N57+E204+E102+E13	26.92617	19.09313	1030.97	5137.17	0.7971
bbc+N313+N164+E122+E176+E111	40.59819	33.3944	692.192	6607.45	0.87374
bbc+N34+N3+E216+E147+E220	19.54972	14.34485	1543.39	5021.88	0.63012
bbc+N385+N184+E228+E87+E112	29.29231	22.03804	1056.94	5772.91	0.79714
bbc+N388+N367+E165+E99+E186	34.3671	25.72863	702.956	7321.13	0.87116
bbc+N3+N188+E145+E213+E153	23.60471	19.6718	1449.31	5585.58	0.69736
bbc+N52+N305+E143+E66+E171	29.8539	19.99123	1297.07	3990.25	0.71368
bbc+N562+N649+E213+E113+E101	35.59127	28.32127	867.581	5264.2	0.82808
bbc+N627+N32+E224+E196+E159	29.97868	26.50969	959.652	5310.65	0.80198
bbc+N68+N68+E53+E68+E172	30.98543	22.16322	980.372	5411.45	0.81218
bbc+N68+N99+E228+E45+E167	25.42043	16.53538	1227.71	6974.84	0.76002
bbc+N719+N256+E165+E70+E77	21.95425	16.27751	1372.4	6211.32	0.73522
bbc+N73+N168+E177+E30+E33	30.80735	22.02821	867.068	6540.28	0.82614
bbc+N73+N313+E203+E105+E44	34.31208	25.18994	823.373	6878.56	0.85224
bbc+N73+N34+E10+E85+E19	30.0424	22.66832	1138.58	5307.74	0.75868
bbd+N129+N156+E17+E111+E158	25.83166	20.22273	1451.02	3306.67	0.58214
bbd+N190+N492+E42+E149+E16	39.60033	30.08112	1225.1	5922.96	0.7347
bbd+N327+N223+E119+E202+E43	36.89179	29.54078	1068.89	1681.64	0.66218
bbd+N32+N68+E213+E120+E37	37.33849	28.58267	1254.17	4989.78	0.73318
bbd+N388+N109+E113+E5+E185	33.10114	19.30701	1333.16	3179.83	0.6776
bbd+N3+N156+E167+E178+E142	22.9749	15.44934	1708.51	4802.66	0.61494
bbd+N466+N310+E18+E185+E201	30.25254	19.06585	1445.21	3821.7	0.66908
bbe+N303+N164+E27+E170+E13	13.63017	11.15631	1932.34	4866.66	0.61754
bbe+N575+N113+E64+E169+E40	21.06807	19.99981	1223.48	5118.92	0.75642
bbe+N581+N190+E27+E185+E199	15.30613	13.58778	1800.32	3459.46	0.60388
bbf+N112+N305+E169+E176	21.84959	15.96471	1182.62	5325.92	0.78174
bbf+N129+N393+E81+E126	21.28228	17.37663	1133.32	5724.87	0.77402
bbf+N136+N371+E108+E156	12.58914	9.77573	2137.14	4137.53	0.46526
bbf+N17+N237+E37+E196	13.16635	10.2746	2089.78	5082.01	0.57104
bbf+N193+N359+E133+E26	16.60348	14.01596	1846.92	5749.05	0.6251
bbf+N201+N161+E4+E168	19.63712	17.40107	1228.55	7340.22	0.77328
bbf+N207+N256+E84+E42	16.22685	10.61564	1813.96	4892.1	0.60652
bbf+N259+N466+E190+E35	19.70802	15.55375	1426.88	7072.43	0.71406
bbf+N276+N218+E67+E168	9.19386	5.76869	2321.36	3454.73	0.27702
bbf+N292+N115+E177+E78	15.06294	10.94033	1897.2	5260.01	0.58404
bbf+N2+N437+E134+E87	15.92732	12.11045	1736.31	6531.39	0.6487
bbf+N330+N562+E132+E121	18.42875	15.49512	1530.48	4674.36	0.67946
bbf+N376+N218+E40+E112	19.99325	16.83067	1216.52	6243.67	0.76112
bbf+N399+N109+E209+E193	19.31105	15.54204	1253.98	6249.77	0.74576
bbf+N44+N109+E211+E47	15.00136	12.35125	1724.0	4838.47	0.59856
bbf+N44+N161+E134+E208	15.21293	10.6237	1948.24	4992.89	0.56048
bbf+N4+N50+E186+E69	16.67242	11.37211	1837.28	6032.5	0.61422
bbf+N549+N276+E203+E20	21.81262	17.62599	1198.38	6671.14	0.77316
bbf+N549+N327+E162+E171	17.44401	13.46427	1388.25	2474.66	0.67284
bbf+N575+N371+E191+E223	19.39932	16.36821	1186.71	5925.84	0.77636
bbf+N614+N34+E156+E0	13.00851	11.54924	2114.46	5968.31	0.53986
bbg+N109+N93+E88+E194	14.43156	12.82696	1557.68	6413.69	0.69902
bbg+N115+N627+E183+E32	13.45455	12.08795	1768.41	4782.35	0.66096
bbg+N158+N398+E173+E33	11.7445	10.42587	2199.29	5343.18	0.52572
bbg+N161+N310+E68+E2	18.30807	15.38673	1400.75	6096.31	0.73492
bbg+N164+N562+E209+E3	24.1285	21.83591	992.244	5147.41	0.80996
bbg+N219+N385+E48+E162	11.45981	10.16658	2503.51	4241.33	0.40484
bbg+N219+N719+E138+E83	15.14796	13.30194	1634.16	6510.75	0.67824
bbg+N267+N188+E56+E63	15.36545	13.82213	1746.49	5554.89	0.66306
bbg+N385+N158+E222+E42	22.99963	18.74236	1014.98	6979.86	0.81292
bbg+N434+N466+E76+E89	11.42978	8.255	2243.78	4473.37	0.46658
bbg+N466+N188+E205+E48	10.99351	8.03975	2287.92	5409.99	0.47964
bbg+N50+N68+E142+E60	16.3178	13.39393	1509.12	5726.06	0.69416
bbg+N68+N310+E149+E173	6.99067	6.13014	2379.99	2948.88	0.19934
bbg+N708+N395+E86+E51	20.94504	16.22154	1192.26	2482.94	0.73442
bbg+N93+N238+E57+E135	15.18767	11.52283	1705.87	6196.03	0.66434
bbh+N158+N73+E210+E151	21.89378	16.86687	1229.52	5095.77	0.76522
bbh+N335+N305+E149+E118	18.19399	15.35629	1527.47	5058.5	0.69668
bbh+N34+N219+E178+E160	24.98477	18.8363	1113.99	6143.53	0.77226
bbh+N34+N600+E57+E187	23.6061	17.53714	1108.3	7218.45	0.78466
bbh+N385+N466+E122+E215	21.51653	17.83973	1250.43	5533.08	0.74512
bbh+N385+N601+E175+E15	20.62813	16.00498	1394.8	5803.21	0.71782
bbh+N435+N693+E192+E91	18.50099	13.96258	1530.66	6285.67	0.67938
bbh+N649+N388+E13+E38	10.90618	7.68719	2328.85	4320.12	0.42506
bbi+N129+N215+E184+E99	23.30819	19.98104	1186.61	5248.45	0.76278
bbi+N256+N164+E154+E78	21.87494	16.96462	1252.56	5712.81	0.75712
bbi+N282+N307+E29+E31	22.6657	18.38795	1229.26	6255.88	0.76018
bbi+N385+N219+E121+E224	34.14625	30.55087	614.503	7032.95	0.88588
bbi+N395+N73+E63+E56	24.23872	19.45371	1100.92	2842.82	0.76618
bbi+N461+N32+E166+E40	20.10467	13.91129	1381.93	4872.71	0.71808
bbi+N600+N435+E107+E102	26.05615	23.67503	924.318	5008.61	0.81048
bbi+N649+N32+E97+E4	28.12399	24.10438	799.405	6331.05	0.85152
bbi+N700+N434+E162+E141	21.04834	16.31456	1276.99	3952.42	0.73654
bbj+N113+N184+E14+E206	18.97888	14.32877	1508.39	4400.63	0.67422
bbj+N113+N39+E120+E217	27.4595	18.66988	1124.4	6996.06	0.77882
bbj+N129+N307+E31+E209	34.08532	25.97192	738.212	7828.59	0.8729
bbj+N156+N304+E76+E170	21.48552	14.66645	1386.24	4707.58	0.71822
bbj+N310+N520+E86+E213	21.58785	15.48788	1279.11	5138.95	0.7275
bbj+N34+N371+E116+E32	27.30161	20.7718	1046.16	5821.32	0.78392
bbj+N434+N627+E138+E170	15.96821	11.13698	1919.94	4691.54	0.61302
bbj+N708+N693+E126+E11	25.64415	21.10172	1236.82	6745.44	0.7461
bbj+N93+N520+E218+E222	31.32165	25.51603	801.294	6594.34	0.8519
bbj+N99+N307+E71+E127	23.14995	18.29444	1347.86	7423.01	0.73642
bbk+N127+N39+E6+E167+E166	28.74202	27.26638	1005.06	7182.28	0.79942
bbk+N193+N158+E222+E111+E197	20.98576	19.0122	1452.97	5134.25	0.6772
bbk+N193+N395+E94+E127+E101	24.95425	22.83256	969.464	2795.11	0.79358
bbk+N193+N50+E78+E3+E142	22.80695	20.67605	1063.19	7266.46	0.7954
bbk+N238+N649+E118+E130+E28	18.16233	15.71438	1478.89	5240.95	0.69508
bbk+N303+N693+E178+E9+E72	14.92266	10.91517	1754.59	5166.89	0.63646
bbk+N365+N39+E208+E45+E69	22.37262	19.3904	1271.7	6063.79	0.7459
bbk+N390+N327+E23+E92+E83	20.70571	19.68466	1290.15	2733.52	0.70762
bbk+N395+N256+E14+E208+E194	28.57073	25.2752	833.947	3721.14	0.83504
bbk+N417+N115+E148+E131+E90	16.72468	14.54449	1791.2	5089.3	0.63154
bbk+N455+N393+E87+E138+E80	17.52709	14.40444	1511.66	5071.31	0.6892
bbk+N614+N237+E166+E172+E234	26.20677	21.98139	993.834	5959.92	0.80942
bbk+N616+N99+E6+E45+E79	24.56336	20.88134	1191.57	6332.44	0.76342
bbk+N99+N434+E123+E114+E209	22.78727	19.48194	996.245	6827.92	0.8172
bbl+N461+N156+E232+E15+E72	13.62736	12.34884	1861.3	3111.93	0.52194
bbm+N164+N50+E52+E57	21.80772	15.47499	1462.42	6214.39	0.7093
bbm+N188+N76+E142+E89	19.30865	15.19856	1410.65	5511.01	0.69996
bbm+N190+N697+E233+E19	13.27267	9.27904	2021.26	4512.04	0.55856
bbm+N238+N708+E86+E155	21.60949	16.57468	1275.6	5111.8	0.73508
bbm+N256+N215+E27+E220	14.63732	10.59954	1892.56	3328.33	0.58734
bbm+N310+N514+E224+E121	24.61127	22.03591	1089.1	6926.72	0.78592
bbm+N327+N600+E60+E180	27.9513	19.22146	995.506	3737.82	0.78046
bbm+N32+N627+E108+E122	16.3022	11.97276	1777.69	4060.89	0.5992
bbm+N346+N313+E50+E175	25.15549	18.09059	1143.78	6347.55	0.77656
bbm+N385+N385+E206+E101	17.62639	13.53693	1544.72	3890.34	0.65686
bbm+N461+N359+E116+E86	21.08218	18.85657	1327.67	5513.8	0.6962
bbm+N50+N607+E18+E24	27.11376	24.97046	766.038	7490.3	0.85112
bbm+N514+N115+E94+E108	16.97557	12.99596	1687.5	4995.18	0.63686
bbm+N601+N304+E233+E185	17.261	14.86831	1573.84	3805.96	0.65658
bbn+N210+N164+E228+E80	16.90469	11.721	1843.93	3543.16	0.53954
bbn+N288+N113+E132+E31	20.36394	16.79863	1746.33	3584.89	0.57356
bbn+N455+N393+E92+E182	20.73538	15.70527	1466.54	3875.44	0.66388
bbn+N470+N2+E45+E131	27.91076	24.38512	1079.34	5261.32	0.7731
bbn+N524+N50+E202+E63	25.95692	23.00821	1080.56	5971.4	0.7776
bbn+N718+N719+E44+E13	22.15484	18.91939	1511.2	4909.42	0.656
bbp+N12+N34+E142+E18	36.13782	32.62169	889.333	5767.77	0.8031
bbp+N317+N515+E127+E108	22.29999	14.90129	1612.73	4747.63	0.63042
bbp+N335+N461+E147+E36	31.2941	24.17038	1066.66	5933.37	0.78568
bbp+N376+N215+E188+E114	38.77038	29.34953	806.983	5058.04	0.83398
bbp+N581+N32+E103+E167	19.7204	9.84024	1908.67	2663.65	0.54168
bbp+N644+N34+E138+E66	36.78308	34.44458	849.721	5542.0	0.81562
bbp+N689+N109+E149+E98	22.92468	16.97596	1204.75	5019.51	0.7393
bbp+N7+N307+E186+E179	26.65973	23.40583	1064.03	5844.55	0.78022
bbr+N156+N700+E136+E135+E88	30.81558	28.42974	972.665	4303.12	0.80514
bbr+N188+N2+E172+E111+E202	31.18748	29.75886	925.564	6566.18	0.82332
bbr+N201+N437+E170+E61+E54	42.53371	38.51828	617.678	7110.11	0.88642
bbr+N282+N600+E1+E64+E60	43.77389	41.91749	634.153	6924.73	0.8774
bbr+N327+N32+E43+E30+E27	30.61392	29.10695	970.911	2934.11	0.79048
bbr+N330+N3+E182+E202+E228	16.20566	14.15834	1868.99	4924.82	0.5663
bbr+N376+N136+E97+E151+E155	34.16599	32.36281	802.602	5273.6	0.84354
bbr+N393+N276+E1+E187+E147	24.40324	21.87209	1160.34	5029.18	0.7588
bbr+N39+N158+E166+E57+E87	33.18803	30.95277	830.587	7757.34	0.84566
bbr+N435+N492+E182+E19+E135	21.02885	19.13156	1430.15	6197.48	0.70664
bbr+N448+N435+E222+E56+E153	37.90477	35.84838	905.3	5282.79	0.82532
bbr+N520+N398+E81+E203+E4	29.60054	27.55681	1170.6	6059.44	0.77804
bbr+N52+N450+E156+E54+E35	28.64704	26.37211	1011.97	4888.73	0.79592
bbr+N581+N562+E40+E191+E17	41.91033	39.54404	774.673	4890.89	0.84478
bbr+N600+N404+E49+E51+E202	24.68109	21.34821	1267.06	4361.17	0.69048
bbr+N665+N190+E182+E191+E191	45.49995	44.40036	674.4	7034.8	0.87376
bbs+N164+N688+E73+E192+E24	17.18327	14.74718	1649.95	4363.82	0.61562
bbs+N168+N503+E233+E73+E217	25.4993	23.89481	1083.97	5370.17	0.74552
bbs+N256+N618+E19+E13+E99	17.33743	16.21809	1942.58	4689.12	0.59352
bbs+N313+N276+E197+E37+E105	25.04286	23.15211	966.114	5303.24	0.80294
bbs+N450+N2+E213+E175+E213	25.71907	21.00159	1124.07	5596.65	0.75944
bbs+N450+N538+E211+E34+E137	27.30601	25.90804	1192.16	5918.09	0.75266
bbs+N515+N522+E32+E153+E199	21.92656	18.05576	1102.73	5847.05	0.76172
bbv+N223+N393+E89+E156+E131	22.1035	16.90956	1490.15	3487.15	0.6058
bbv+N387+N627+E160+E37+E139	24.03269	22.13805	1737.63	3189.11	0.59758
bbv+N564+N164+E102+E118+E128	28.23508	26.42467	1567.75	3028.65	0.59242
bbw+N34+N62+E233+E51+E165	33.1634	31.71232	960.18	3831.06	0.75514
bbx+N34+N223+E178+E149+E167	26.01419	18.63592	1032.9	4561.27	0.73238
bbx+N371+N557+E78+E228+E87	27.31737	18.16136	1009.77	4168.52	0.75642
bcb+N113+N514+E29+E115+E4	34.17794	33.4077	1281.29	4582.33	0.68382
bcb+N113+N73+E86+E89+E216	29.48489	25.43304	1507.14	3404.55	0.58334
bcb+N184+N492+E50+E42+E69	35.70291	30.72744	1148.14	6243.21	0.76992
bcb+N371+N267+E32+E51+E89	27.95741	25.19667	1547.42	3856.9	0.59636
bcd+N256+N113+E151+E130+E189	37.04113	33.16207	1246.6	5105.65	0.74184
bcd+N450+N164+E165+E182+E138	28.60536	23.26924	1504.96	4158.88	0.66294
bcd+N719+N310+E49+E149+E212	31.11185	22.6584	1354.06	4601.01	0.67922
bce+N461+N371+E143+E219+E204	29.89641	25.78489	1492.91	4973.01	0.69014
bcf+N307+N388+E92+E112+E11	35.85574	27.93193	1219.79	6712.21	0.75212
bcf+N371+N434+E66+E192+E149	40.65558	36.72436	1152.14	4275.08	0.76496
bcg+N141+E150	7.39192	5.00507	1887.27	2124.85	0.16422
bcg+N175+E223	12.31785	9.92292	2106.16	4576.18	0.49834
bcg+N226+E107	11.01071	8.64847	2245.01	3616.52	0.4403
bcg+N226+E190	7.96867	6.02375	1965.94	2380.2	0.2144
bcg+N363+E106	12.21443	7.97276	2331.06	5032.35	0.45646
bcg+N389+E163	8.43465	5.56237	2150.67	2379.12	0.19052
bcg+N427+E127	4.12135	2.52915	0.0	0.0	0.0
bcg+N432+E44	4.4571	2.74838	0.0	0.0	0.0
bcg+N635+E48	6.0637	3.04577	0.0	0.0	0.05324
bcg+N67+E81	7.15643	5.4738	1836.37	1606.44	0.13412
bcg+N70+E187	13.57962	7.91242	2127.68	3064.14	0.37192
bck+N115+N2+E201+E182+E194	31.44804	28.99607	749.005	5917.75	0.85662
bck+N188+N136+E31+E47+E40	38.61644	36.47309	573.269	6468.81	0.89312
bck+N237+N616+E119+E18+E54	26.63541	23.82804	1045.51	4137.8	0.78144
bck+N395+N238+E190+E8+E213	22.7188	18.90747	1161.06	2874.65	0.73778
bck+N492+N256+E14+E106+E136	34.85187	33.43931	796.705	6690.87	0.8491
bck+N514+N188+E122+E92+E61	21.20956	18.84555	1063.35	5587.11	0.77458
bck+N514+N393+E80+E160+E51	16.58593	12.98766	1509.74	4073.29	0.65014
bck+N600+N393+E38+E84+E56	22.30908	17.329	1078.82	4602.31	0.7604
bck+N662+N719+E165+E220+E156	30.01348	27.46256	850.682	7172.05	0.83596
bck+N71+N649+E91+E218+E198	29.02557	26.11352	906.81	6795.6	0.83084
bck+N7+N50+E57+E82+E185	38.8614	36.73801	756.9	5516.21	0.85548
bck+N99+N305+E22+E136+E30	33.38513	29.72472	658.159	6684.96	0.8799
bcl+N137+N284+E217+E104	7.27226	4.85283	1750.42	1788.86	0.13232
bcl+N19+N284+E173+E53	6.25873	4.58487	1346.74	1197.65	0.0775
bcl+N225+N284+E24+E143	11.80643	7.98783	2202.0	4131.62	0.3903
bcl+N231+N284+E174+E34	16.80414	12.66185	1803.86	4553.72	0.5803
bcl+N408+N284+E139+E188	6.42552	4.80468	1561.1	1587.86	0.10718
bcl+N440+N446+E186+E67	8.96086	5.64967	2300.95	2361.39	0.24924
bcl+N477+N446+E213+E160	12.17532	9.21117	2181.6	3686.56	0.40792
bcl+N484+N599+E142+E63	8.95142	6.39659	2368.22	3173.43	0.2922
bcl+N485+N284+E226+E212	5.17704	3.05825	0.0	0.0	0.02716
bcl+N51+N284+E102+E162	4.94573	3.28948	318.61	141.279	0.01474
bcl+N571+N446+E128+E36	9.14422	7.01376	2205.19	2712.47	0.28886
bcl+N606+N446+E171+E70	8.39772	7.45441	2022.34	2218.68	0.23982
bcl+N717+N446+E17+E150	15.54875	10.61538	2084.51	4761.89	0.5477
bcl+N79+N446+E158+E6	15.84794	10.85509	1949.89	4537.5	0.56716
bcm+N113+N32+E43+E35	13.75465	10.83452	1701.75	4428.84	0.627
bcm+N129+N515+E14+E39	21.88084	20.01933	1021.13	7040.24	0.80286
bcm+N158+N109+E160+E183	16.31835	12.90007	1593.09	4767.3	0.66796
bcm+N271+N393+E42+E187	17.64629	15.96726	1383.16	5358.24	0.7154
bcm+N32+N708+E126+E191	24.27198	19.20777	1055.24	6597.87	0.80022
bcm+N371+N256+E40+E134	17.00313	12.81996	1728.07	5395.86	0.6481
bcm+N385+N168+E79+E206	10.58988	8.382	2175.92	3960.09	0.3822
bcm+N450+N190+E109+E15	12.79151	9.46665	2069.31	4986.57	0.5396
bcm+N466+N434+E30+E154	19.09348	15.33753	1374.29	6473.75	0.75102
bcm+N562+N388+E192+E12	13.71509	10.79417	1770.81	5209.79	0.63028
bcm+N57+N219+E69+E193	22.52999	18.46004	1101.56	6755.29	0.78246
bcn+N115+N238+E178+E145	16.05401	12.22402	1583.24	4664.96	0.6514
bcn+N215+N115+E216+E19	10.59827	7.55056	2623.55	3801.35	0.3935
bcn+N215+N398+E221+E19	15.58806	13.45518	1758.3	4689.01	0.60638
